web-scraper-order,web-scraper-start-url,Headlines,pages,pages-href,Year,Year-href
"1706897247-361","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","FIPB to decide on Tesco, HDFC Bank, Vodafone tomorrow","","","2013","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2013"
"1706897247-362","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","1.34 pm | 29 Dec 2013 |   Source: PTI","","","2013","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2013"
"1706897247-363","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","HDFC Bank's Q3 results on Jan 17, 2014","","","2013","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2013"
"1706897247-364","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","3.52 pm | 27 Dec 2013 |   Source: Moneycontrol.com","","","2013","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2013"
"1706897247-365","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","Sudarshan Sukhani upbeat on private sector banks","","","2013","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2013"
"1706897247-366","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","5.32 pm | 26 Dec 2013 |   Source: CNBC-TV18","","","2013","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2013"
"1706897247-367","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","Govt ups Axis Bank's foreign ownership limit to 62%","","","2013","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2013"
"1706897247-368","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","4.00 pm | 26 Dec 2013 |   Source: Moneycontrol.com","","","2013","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2013"
"1706897247-369","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","Buy HDFC Bank, says Sukhani","","","2013","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2013"
"1706897247-370","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","2.30 pm | 26 Dec 2013 |   Source: CNBC-TV18","","","2013","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2013"
"1706897247-371","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","HDFC Bank appoints Paresh Sukthankar as Deputy MD","","","2013","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2013"
"1706897247-372","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","8.25 am | 26 Dec 2013 |   Source: Moneycontrol.com","","","2013","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2013"
"1706897247-373","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","HDFC Bank: Updates on increasing foreign shareholding limit","","","2013","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2013"
"1706897247-374","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","9.16 am | 19 Dec 2013 |   Source: Moneycontrol.com","","","2013","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2013"
"1706897247-375","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","Stay invested in HDFC Bank: SP Tulsian","","","2013","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2013"
"1706897247-376","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","6.34 pm | 17 Dec 2013 |   Source: CNBC-TV18","","","2013","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2013"
"1706897247-377","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","HDFC Bank may test Rs 610-620: Shubham Agarwal","","","2013","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2013"
"1706897247-378","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","3.21 pm | 17 Dec 2013 |   Source: CNBC-TV18","","","2013","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2013"
"1706897247-379","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","Buy HDFC Bank, says Aditya Agarwal","","","2013","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2013"
"1706897247-380","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","1.55 pm | 17 Dec 2013 |   Source: CNBC-TV18","","","2013","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2013"
"1706897247-381","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","Five blue-chip firms lose Rs 22,582cr in value, led by ONGC","","","2013","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2013"
"1706897247-382","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","11.13 am | 15 Dec 2013 |   Source: PTI","","","2013","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2013"
"1706897247-383","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","Keep private sector banks in portfolio: Raamdeo Agrawal","","","2013","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2013"
"1706897247-384","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","4.00 pm | 06 Dec 2013 |   Source: CNBC-TV18","","","2013","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2013"
"1706897247-385","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","Prefer ICICI Bank, HDFC Bank: Dhananjay Sinha","","","2013","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2013"
"1706897247-386","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","2.49 pm | 05 Dec 2013 |   Source: CNBC-TV18","","","2013","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2013"
"1706897247-387","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","Go long in HDFC Bank: Sudarshan Sukhani","","","2013","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2013"
"1706897247-388","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","9.38 am | 05 Dec 2013 |   Source: CNBC-TV18","","","2013","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2013"
"1706897247-389","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","Super Six short term picks for December 05","","","2013","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2013"
"1706897247-390","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","8.31 am | 05 Dec 2013 |   Source: CNBC-TV18","","","2013","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2013"
"1706897247-391","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","Draft RBI norms on large banks seek add'l capital buffer","","","2013","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2013"
"1706897247-392","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","9.49 pm | 02 Dec 2013 |   Source: PTI","","","2013","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2013"
"1706897247-393","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","Nandita Parker positive on banking sector","","","2013","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2013"
"1706897247-394","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","2.49 pm | 29 Nov 2013 |   Source: CNBC-TV18","","","2013","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2013"
"1706897247-395","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","HDFC Bank may rally towards Rs 695: Pritesh Mehta","","","2013","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2013"
"1706897247-396","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","2.22 pm | 29 Nov 2013 |   Source: CNBC-TV18","","","2013","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2013"
"1706897247-397","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","Like TCS, Sun Pharma, HDFC Bank, ITC: Sam Mahtani","","","2013","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2013"
"1706897247-398","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","10.23 am | 28 Nov 2013 |   Source: CNBC-TV18","","","2013","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2013"
"1706897247-399","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","HDFC Bank top pick: Siddharth Teli","","","2013","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2013"
"1706897247-400","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","3.15 pm | 22 Nov 2013 |   Source: CNBC-TV18","","","2013","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2013"
"1706897249-401","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","Prefer HPCL, BEML, Oil India: Rajesh Agarwal","","","2014","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2014"
"1706897249-402","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","4.33 pm | 26 Dec 2014 |   Source: CNBC-TV18","","","2014","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2014"
"1706897249-403","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","Short ICICI Bank, Axis Bank: Siddharth Bhamre","","","2014","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2014"
"1706897249-404","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","4.24 pm | 24 Dec 2014 |   Source: CNBC-TV18","","","2014","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2014"
"1706897249-405","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","Private sector banks may outperform, says Ajay Bagga","","","2014","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2014"
"1706897249-406","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","4.17 pm | 24 Dec 2014 |   Source: CNBC-TV18","","","2014","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2014"
"1706897249-407","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","HDFC Bank top pick: Jignesh Shial","","","2014","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2014"
"1706897249-408","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","2.21 pm | 24 Dec 2014 |   Source: CNBC-TV18","","","2014","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2014"
"1706897249-409","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","Buy HDFC Bank, says Manas Jaiswal","","","2014","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2014"
"1706897249-410","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","1.48 pm | 23 Dec 2014 |   Source: CNBC-TV18","","","2014","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2014"
"1706897249-411","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","Buy HDFC Bank, says Sudarshan Sukhani","","","2014","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2014"
"1706897249-412","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","11.03 am | 22 Dec 2014 |   Source: CNBC-TV18","","","2014","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2014"
"1706897249-413","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","FIPB clears HDFC Bank & Ratnakar Bank FDI proposals","","","2014","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2014"
"1706897249-414","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","8.36 pm | 19 Dec 2014 |   Source: PTI","","","2014","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2014"
"1706897249-415","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","Here are top 10 stocks to focus on December 19","","","2014","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2014"
"1706897249-416","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","8.44 am | 19 Dec 2014 |   Source: CNBC-TV18","","","2014","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2014"
"1706897249-417","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","ICICI Bank, HDFC Bank, Bajaj Finance top picks: Sachin Shah","","","2014","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2014"
"1706897249-418","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","1.29 pm | 10 Dec 2014 |   Source: CNBC-TV18","","","2014","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2014"
"1706897249-419","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","Lending rates can be cut when credit picks up: SBI","","","2014","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2014"
"1706897249-420","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","8.42 pm | 09 Dec 2014 |   Source: PTI","","","2014","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2014"
"1706897249-421","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","NTPC signs Rs 3,000 cr worth of term loans","","","2014","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2014"
"1706897249-422","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","4.21 pm | 09 Dec 2014 |   Source: PTI","","","2014","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2014"
"1706897249-423","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","OBC cuts rates on select term deposits by 0.10%","","","2014","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2014"
"1706897249-424","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","8.48 pm | 08 Dec 2014 |   Source: PTI","","","2014","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2014"
"1706897249-425","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","Q3 margins may not reflect lower deposit rates: Federal Bk","","","2014","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2014"
"1706897249-426","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","1.15 pm | 08 Dec 2014 |   Source: CNBC-TV18","","","2014","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2014"
"1706897249-427","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","Prefer HDFC Bank: Sudarshan Sukhani","","","2014","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2014"
"1706897249-428","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","10.19 am | 08 Dec 2014 |   Source: CNBC-TV18","","","2014","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2014"
"1706897249-429","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","HDFC Bank to cut lending rate by March: Aditya Puri","","","2014","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2014"
"1706897249-430","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","3.25 pm | 05 Dec 2014 |   Source: PTI","","","2014","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2014"
"1706897249-431","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","SBI cuts retail term deposit rates by 25 bps","","","2014","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2014"
"1706897249-432","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","12.50 pm | 05 Dec 2014 |   Source: CNBC-TV18","","","2014","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2014"
"1706897249-433","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","Here are top 10 stocks to focus on December 4","","","2014","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2014"
"1706897249-434","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","9.01 am | 04 Dec 2014 |   Source: CNBC-TV18","","","2014","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2014"
"1706897249-435","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","See pick up in credit growth by quarter-end: HDFC Bank","","","2014","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2014"
"1706897249-436","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","8.36 am | 04 Dec 2014 |   Source: CNBC-TV18","","","2014","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2014"
"1706897249-437","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","Amit Khurana positive on private sector banks","","","2014","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2014"
"1706897249-438","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","2.30 pm | 03 Dec 2014 |   Source: CNBC-TV18","","","2014","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2014"
"1706897249-439","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","Prefer HDFC Bank over HDFC: Siddharth Bhamre","","","2014","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2014"
"1706897249-440","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","4.16 pm | 27 Nov 2014 |   Source: CNBC-TV18","","","2014","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2014"
"1706897251-441","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","Tata Steel may slip below Rs 250: Rajat Bose","","","2015","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2015"
"1706897251-442","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","12.20 pm | 30 Dec 2015 |   Source: CNBC-TV18","","","2015","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2015"
"1706897251-443","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","Short Bank of India; buy IndusInd Bank: Sukhani","","","2015","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2015"
"1706897251-444","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","9.49 am | 30 Dec 2015 |   Source: CNBC-TV18","","","2015","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2015"
"1706897251-445","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","DHFL may test Rs 241, Rel Comm to test Rs 93: Prakash Gaba","","","2015","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2015"
"1706897251-446","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","9.22 am | 30 Dec 2015 |   Source: CNBC-TV18","","","2015","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2015"
"1706897251-447","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","HDFC Bank cuts base rate by 0.05%, effective January 4","","","2015","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2015"
"1706897251-448","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","3.59 pm | 29 Dec 2015 |   Source: CNBC-TV18","","","2015","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2015"
"1706897251-449","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","Buy HDFC Bank; may move to Rs 1100: Rajat Bose","","","2015","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2015"
"1706897251-450","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","9.38 am | 29 Dec 2015 |   Source: CNBC-TV18","","","2015","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2015"
"1706897251-451","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","Pick Bharat Forge, HDFC Bank, Dr Reddy's Lab: Prakash Gaba","","","2015","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2015"
"1706897251-452","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","9.36 am | 29 Dec 2015 |   Source: CNBC-TV18","","","2015","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2015"
"1706897251-453","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","Prefer private sector bank, says Jyotivardhan Jaipuria","","","2015","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2015"
"1706897251-454","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","11.06 am | 25 Dec 2015 |   Source: CNBC-TV18","","","2015","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2015"
"1706897251-455","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","Bank of Baroda may slip to Rs 152-155: Rajat Bose","","","2015","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2015"
"1706897251-456","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","10.40 am | 21 Dec 2015 |   Source: CNBC-TV18","","","2015","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2015"
"1706897251-457","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","Prefer Eros International Media: Jigar Shah","","","2015","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2015"
"1706897251-458","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","4.41 pm | 18 Dec 2015 |   Source: CNBC-TV18","","","2015","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2015"
"1706897251-459","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","Sell Axis Bank, target Rs 425.50: Rajat Bose","","","2015","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2015"
"1706897251-460","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","9.40 am | 18 Dec 2015 |   Source: CNBC-TV18","","","2015","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2015"
"1706897251-461","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","Positive on IT, fin services, logistics cos: Prabhudas L","","","2015","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2015"
"1706897251-462","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","1.17 pm | 17 Dec 2015 |   Source: CNBC-TV18","","","2015","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2015"
"1706897251-463","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","HDFC Bank Q3 results on Jan 25, 2016","","","2015","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2015"
"1706897251-464","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","8.36 pm | 16 Dec 2015 |   Source: Moneycontrol.com","","","2015","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2015"
"1706897251-465","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","Buy Marico, Sun Pharma; sell HDFC Bank: Gaurav Bissa","","","2015","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2015"
"1706897251-466","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","2.54 pm | 16 Dec 2015 |   Source: CNBC-TV18","","","2015","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2015"
"1706897251-467","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","ASCI upholds complaints against GCPL, HDFC Bank, others","","","2015","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2015"
"1706897251-468","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","2.16 pm | 16 Dec 2015 |   Source: PTI","","","2015","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2015"
"1706897251-469","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","Short Yes Bank, Axis Bank, ICICI Bank: Rajat Bose","","","2015","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2015"
"1706897251-470","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","12.51 pm | 15 Dec 2015 |   Source: CNBC-TV18","","","2015","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2015"
"1706897251-471","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","Banks asset quality may stabilise in 18 months: PhillipCap","","","2015","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2015"
"1706897251-472","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","1.37 pm | 14 Dec 2015 |   Source: CNBC-TV18","","","2015","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2015"
"1706897251-473","https://www.moneycontrol.com/company-article/hdfcbank/news/HDF01","Super Six short term picks for December 14","","","2015","https://www.moneycontrol.com/stocks/company_info/stock_news.php?sc_id=HDF01&durationType=Y&Year=2015"
